,tension_index_int,mode_int,std_int,mean_int,var_int,pnn50_int,RMSSD_int,ivr_int,vpr_int,papr_int,tension_index_user,mode_user,std_user,mean_user,var_user,pnn50_user,RMSSD_user,ivr_user,vpr_user,papr_user,r-r-0,r-r-1,r-r-2,r-r-3,r-r-4,r-r-5,r-r-6,r-r-7,r-r-8,r-r-9,r-r-10,r-r-11,r-r-12,r-r-13,r-r-14,r-r-15,r-r-16,r-r-17,r-r-18,r-r-19,r-r-20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
10,30.00352498556401,734.7755102040817,129.27254339646328,741.9047619047619,17.424412139446268,55.00000000000001,176.33150597666884,0.0004409171075837742,2.5202960987873775e-06,0.00032403806984409136,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,836,792,776,736,724,728,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35.97051137477495,735.4642857142858,127.483780480947,737.7142857142857,17.280915247223646,50.0,175.8499360250097,0.000529100529100529,2.517935796234247e-06,0.00038848152284756953,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,792,776,736,724,728,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,41.935050993022,736.0,126.88022098101216,735.2380952380952,17.257024874360464,45.0,175.40581518296364,0.0006172839506172839,2.5161030595813205e-06,0.00045289855072463763,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,776,736,724,728,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,41.935050993022,736.0,126.63378019199415,734.2857142857143,17.24584555143889,40.0,175.17305728907056,0.0006172839506172839,2.5161030595813205e-06,0.00045289855072463763,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,736,724,728,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,35.99364479269354,734.9915966386554,126.90153663372244,736.0,17.242056607842724,40.0,175.44001823985315,0.000529100529100529,2.5195551354885482e-06,0.0003887313637610903,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,724,728,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,35.944329422590286,736.0,127.22473554043384,738.6666666666666,17.223565280744655,40.0,175.1182457655398,0.000529100529100529,2.5161030595813205e-06,0.00038819875776397513,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,728,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,35.944329422590286,736.0,127.2319217207769,739.8095238095239,17.197929686768244,40.0,174.67913441507545,0.000529100529100529,2.5161030595813205e-06,0.00038819875776397513,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,760,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,41.8837061424061,736.9022556390978,127.18041178914756,739.4285714285714,17.19982385092799,35.0,174.61500508261025,0.0006172839506172839,2.5130223685443666e-06,0.00045234402633798597,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,804,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,41.910646501658455,736.4285714285714,126.46249208663379,737.5238095238095,17.1469029817879,30.0,174.14017342359574,0.0006172839506172839,2.5146387900995077e-06,0.0004526349822179114,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,848,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,41.935050993022,736.0,124.09980622370814,733.5238095238095,16.918306483367118,30.0,173.95861576823378,0.0006172839506172839,2.5161030595813205e-06,0.00045289855072463763,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,856,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,71.02361843081837,756.1666666666666,121.04623280462086,728.7619047619048,16.609846372824343,30.0,173.23971830963015,0.0010741138560687433,2.4858266450786436e-06,0.0007556913001039075,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,848,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,75.83657218693715,753.5,118.09471582065771,724.1904761904761,16.307134614898818,20.0,172.2950956934062,0.0011428571428571427,2.6542800265428002e-06,0.0007583657218693715,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,816,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,68.14596398822717,746.56,116.20605672273548,719.6190476190476,16.148274160782456,20.0,172.33455834509803,0.0010175010175010174,2.8621304875055413e-06,0.0006378462229298063,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,784,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,75.92224610581526,743.4578754578755,115.26598639255043,716.3809523809524,16.090040642406002,20.0,171.9116051929014,0.0011288998357963877,2.898849396767492e-06,0.0007045584438619656,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,768,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,75.95118502261043,743.1746031746032,114.66555924160699,714.0952380952381,16.05746028323384,20.0,171.79755527946259,0.0011288998357963877,2.8999543372269435e-06,0.0007048269970098248,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,736,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,69.14442349829373,742.1224489795919,114.60241832402266,713.7142857142857,16.057184312813426,20.0,171.8161808445293,0.001026272577996716,2.904065786928337e-06,0.0006416602500641659,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,740,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,62.34784048017135,740.7195767195767,114.45606351867285,712.7619047619048,16.058106185810594,20.0,170.0047058172214,0.0009236453201970443,2.9095658890746633e-06,0.0005785879596559902,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,756,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,62.34784048017135,740.7195767195767,114.31818586317586,712.3809523809524,16.047338924643668,15.0,157.0121014444428,0.0009236453201970443,2.9095658890746633e-06,0.0005785879596559902,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,440,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,62.36960012026317,740.4611528822055,96.13720354140693,727.8095238095239,13.209115901397183,5.0,103.38278386656069,0.0009236453201970443,2.9105813389456153e-06,0.0005787898891160423,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,316,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,130.3415713840815,721.0666666666666,20.725875247185698,750.4761904761905,2.7616965748153532,0.0,24.19917353960668,0.0018796992481203006,1.824781999377141e-05,0.0001981191885038039,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,748,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,120.24248580657695,750.047619047619,29.681483726230333,755.2380952380952,3.9300829650115823,10.0,37.54464009682341,0.0018037518037518038,1.0100368807752467e-05,0.00031744016252936323,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,768,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,106.80009817841751,753.1601731601731,37.97843999905611,759.8095238095239,4.998415893583468,15.0,43.57063231122542,0.0016087516087516086,8.971208246987072e-06,0.00031612829060811585,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,748,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,106.73956457088985,753.5873015873016,43.24635960456809,764.952380952381,5.653470814840201,15.0,40.3683043983767,0.0016087516087516086,8.966123423954749e-06,0.000315949111129834,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,740,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,106.73956457088985,753.5873015873016,45.20766896593246,769.3333333333334,5.876213470441828,15.0,36.18839593018734,0.0016087516087516086,8.966123423954749e-06,0.000315949111129834,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,756,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,89.44963073403441,719.4,45.45976766538162,771.2380952380952,5.8943882500186096,15.0,35.96665122026236,0.001287001287001287,9.392211227073612e-06,0.0002647709069727418,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,772,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,106.73956457088985,753.5873015873016,45.58027977932896,770.4761904761905,5.915858314993252,20.0,39.375119047439085,0.0016087516087516086,8.966123423954749e-06,0.000315949111129834,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,780,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,106.73956457088985,753.5873015873016,46.441360875839976,768.0,6.047052197374997,25.0,42.07612149426323,0.0016087516087516086,8.966123423954749e-06,0.000315949111129834,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,752,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,89.45792078322198,719.3333333333334,46.98773902889581,767.047619047619,6.125791653878893,25.0,42.595774438317235,0.001287001287001287,9.393081682238308e-06,0.0002647954455183371,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,752,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,89.42832051825502,719.5714285714286,47.65910695964074,765.9047619047619,6.222589195178161,25.0,42.670833129902675,0.001287001287001287,9.389973654416777e-06,0.0002647078287340348,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,764,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,89.37508937508939,720.0,48.53040284192992,764.0,6.352146968838995,25.0,42.51117500140404,0.001287001287001287,9.384384384384384e-06,0.0002645502645502645,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,764,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,111.63272535670377,720.5555555555555,49.47110748902309,761.9047619047619,6.49308285793428,25.0,42.46410248668868,0.0016087516087516086,9.377148929963117e-06,0.00033043286705584316,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,756,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,103.11332439896037,721.5824175824175,51.05739067810988,759.4285714285714,6.723132707802279,25.0,41.47288270665544,0.001488095238095238,8.661519249512672e-06,0.0003299626380766732,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,752,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,157.12123726061006,721.6,52.89414406331269,756.7619047619048,6.989535774789619,25.0,41.1242021199196,0.0022675736961451248,8.24886495618203e-06,0.0005279273571956499,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,720,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,137.45931204363507,721.7142857142857,53.9763616692309,755.6190476190476,7.143329941100636,25.0,41.26984371184364,0.001984126984126984,8.247558722618106e-06,0.0004618632884666139,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,716,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,68.82047216349542,720.7619047619047,56.391150943759826,753.5238095238095,7.48365880825933,30.0,43.04416336740674,0.000992063492063492,7.2261495771670195e-06,0.0002642706131078224,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,720,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,65.78452747913691,723.8639455782312,59.30454090058005,750.8571428571429,7.898245553730219,30.0,43.634848458542855,0.0009523809523809524,6.907375385309376e-06,0.00026313810991654765,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,728,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,53.5446562433069,667.0,61.851434906556534,748.0,8.268908409967452,30.0,45.254833995939045,0.0007142857142857143,7.496251874062969e-06,0.00021417862497322766,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,720,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,53.58482477762297,666.5,63.35448268426219,746.0952380952381,8.491473936491612,30.0,44.68556814006061,0.0007142857142857143,7.5018754688672165e-06,0.0002143392991104919,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,748,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,53.58482477762297,666.5,64.14329197010319,743.8095238095239,8.623617998541402,30.0,44.96220635155708,0.0007142857142857143,7.5018754688672165e-06,0.0002143392991104919,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,764,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,680,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,53.58482477762297,666.5,64.16941861754933,741.7142857142857,8.651500969238162,25.0,46.31198548971962,0.0007142857142857143,7.5018754688672165e-06,0.0002143392991104919,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,792,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,680,700,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,53.58482477762297,666.5,63.155740982492,739.6190476190476,8.538955450890626,20.0,43.06274491947767,0.0007142857142857143,7.5018754688672165e-06,0.0002143392991104919,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,848,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,680,700,720,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,53.58482477762297,666.5,58.146612725321944,734.8571428571429,7.912641700568693,20.0,42.4358339142758,0.0007142857142857143,7.5018754688672165e-06,0.0002143392991104919,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,864,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,680,700,720,748,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85.83365448325286,722.3736263736264,50.65363240864841,730.0952380952381,6.937948608019936,20.0,37.555292569756396,0.001240079365079365,7.2100269765932416e-06,0.000329601233215691,75.9465554948059,580.6349206349206,93.4715585689387,590.82,15.82064902490415,11.557788944723619,131.38397445548142,0.0008819444444444444,2.392017495899399e-06,0.001093630399125205,856,832,796,756,728,732,728,724,720,704,696,696,672,664,668,680,700,720,748,748,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
