,id,time,x,y
201,1.0,155712.0,0.27994791666666663,0.0
202,1.0,156632.0,0.29296874999999994,0.0
203,1.0,157556.0,0.2942708333333333,0.0
204,1.0,158408.0,0.2708333333333333,0.0
205,1.0,159288.0,0.27994791666666663,0.0
206,1.0,160140.0,0.2708333333333333,0.0
207,1.0,160988.0,0.26953124999999994,0.0
208,1.0,162676.0,0.54296875,0.0
209,1.0,163508.0,0.26432291666666663,0.0
210,1.0,165140.0,0.5247395833333334,0.0
211,1.0,165940.0,0.25390624999999994,0.0
212,1.0,166748.0,0.25651041666666663,0.0
213,1.0,167544.0,0.25260416666666663,0.0
214,1.0,168392.0,0.26953124999999994,0.0
215,1.0,169032.0,0.20182291666666666,0.0
216,1.0,169148.0,0.03125,0.0
217,1.0,169968.0,0.26041666666666663,0.0
218,1.0,170792.0,0.26171874999999994,0.0
219,1.0,171604.0,0.25781249999999994,0.0
220,1.0,172400.0,0.25260416666666663,0.0
221,1.0,173212.0,0.25781249999999994,0.0
222,1.0,174032.0,0.26041666666666663,0.0
223,1.0,174844.0,0.25781249999999994,0.0
224,1.0,175636.0,0.2513020833333333,0.0
225,1.0,176468.0,0.26432291666666663,0.0
226,1.0,177312.0,0.26822916666666663,0.0
227,1.0,178212.0,0.2864583333333333,0.0
228,1.0,179100.0,0.2825520833333333,0.0
229,1.0,179956.0,0.27213541666666663,0.0
230,1.0,180844.0,0.2825520833333333,0.0
231,1.0,181756.0,0.2903645833333333,0.0
232,1.0,182928.0,0.37499999999999994,0.0
233,1.0,183176.0,0.07421874999999999,0.0
234,1.0,183312.0,0.037760416666666664,0.0
235,1.0,185156.0,0.59375,0.0
236,1.0,185544.0,0.11979166666666664,0.0
237,1.0,185984.0,0.13671875,0.0
238,1.0,186424.0,0.13671875,0.0
239,1.0,186788.0,0.11197916666666666,0.0
240,1.0,187568.0,0.24739583333333334,0.0
241,1.0,189152.0,0.5091145833333334,0.0
242,1.0,189972.0,0.26041666666666663,0.0
243,1.0,190792.0,0.26041666666666663,0.0
244,1.0,191632.0,0.2669270833333333,0.0
245,1.0,192504.0,0.27734374999999994,0.0
246,1.0,193328.0,0.26171874999999994,0.0
247,1.0,194152.0,0.26171874999999994,0.0
248,1.0,194996.0,0.26822916666666663,0.0
249,1.0,195312.0,0.09635416666666666,0.0
250,1.0,195824.0,0.16015625,0.0
251,1.0,196404.0,0.18229166666666666,0.0
252,1.0,196604.0,0.05859374999999999,0.0
253,1.0,197388.0,0.24869791666666666,0.0
254,1.0,198240.0,0.2708333333333333,0.0
255,1.0,198992.0,0.23828125,0.0
256,1.0,199800.0,0.25651041666666663,0.0
257,1.0,200620.0,0.26041666666666663,0.0
258,1.0,201464.0,0.26822916666666663,0.0
259,1.0,202296.0,0.26432291666666663,0.0
260,1.0,203088.0,0.2513020833333333,0.0
261,1.0,203288.0,0.05859374999999999,0.0
262,1.0,203824.0,0.16796875,0.0
263,1.0,204580.0,0.23958333333333334,0.0
264,1.0,205308.0,0.23046875,0.0
265,1.0,206024.0,0.2265625,0.0
266,1.0,206728.0,0.22265625,0.0
267,1.0,207420.0,0.21875,0.0
268,1.0,208116.0,0.22005208333333334,0.0
269,1.0,208808.0,0.21875,0.0
270,1.0,209508.0,0.22135416666666666,0.0
271,1.0,210196.0,0.21744791666666666,0.0
272,1.0,210884.0,0.21744791666666666,0.0
273,1.0,211576.0,0.21875,0.0
274,1.0,212276.0,0.22135416666666666,0.0
275,1.0,212964.0,0.21744791666666666,0.0
276,1.0,213656.0,0.21875,0.0
277,1.0,214356.0,0.22135416666666666,0.0
278,1.0,215060.0,0.22265625,0.0
279,1.0,215756.0,0.22005208333333334,0.0
280,1.0,216476.0,0.22786458333333334,0.0
281,1.0,217216.0,0.234375,0.0
282,1.0,217976.0,0.24088541666666666,0.0
283,1.0,218700.0,0.22916666666666666,0.0
284,1.0,219440.0,0.234375,0.0
285,1.0,220176.0,0.23307291666666666,0.0
286,1.0,220908.0,0.23177083333333334,0.0
287,1.0,221668.0,0.24088541666666666,0.0
288,1.0,222460.0,0.2513020833333333,0.0
289,1.0,223240.0,0.24739583333333334,0.0
290,1.0,224016.0,0.24609374999999997,0.0
291,1.0,224820.0,0.2552083333333333,0.0
292,1.0,225592.0,0.24479166666666666,0.0
293,1.0,226336.0,0.23567708333333334,0.0
294,1.0,227092.0,0.23958333333333334,0.0
295,1.0,227848.0,0.23958333333333334,0.0
296,1.0,228576.0,0.23046875,0.0
297,1.0,229380.0,0.2552083333333333,0.0
298,1.0,230172.0,0.2513020833333333,0.0
299,1.0,230904.0,0.23177083333333334,0.0
300,1.0,231696.0,0.2513020833333333,0.0
301,1.0,232536.0,0.2669270833333333,0.0
302,1.0,233368.0,0.26432291666666663,0.0
303,1.0,234144.0,0.24609374999999997,0.0
304,1.0,234940.0,0.25260416666666663,0.0
305,1.0,235776.0,0.26562499999999994,0.0
306,1.0,236556.0,0.24739583333333334,0.0
307,1.0,237280.0,0.22916666666666666,0.0
308,1.0,238060.0,0.24739583333333334,0.0
309,1.0,238884.0,0.26171874999999994,0.0
310,1.0,239708.0,0.26171874999999994,0.0
311,1.0,240528.0,0.26041666666666663,0.0
312,1.0,241328.0,0.25390624999999994,0.0
313,1.0,242124.0,0.25260416666666663,0.0
314,1.0,242896.0,0.24479166666666666,0.0
315,1.0,243684.0,0.24999999999999997,0.0
316,1.0,244492.0,0.25651041666666663,0.0
317,1.0,245324.0,0.26432291666666663,0.0
318,1.0,246172.0,0.26953124999999994,0.0
319,1.0,247020.0,0.26953124999999994,0.0
320,1.0,247844.0,0.26171874999999994,0.0
321,1.0,248680.0,0.26562499999999994,0.0
322,1.0,249524.0,0.26822916666666663,0.0
323,1.0,250324.0,0.25390624999999994,0.0
324,1.0,251144.0,0.26041666666666663,0.0
325,1.0,251972.0,0.2630208333333333,0.0
326,1.0,252804.0,0.26432291666666663,0.0
327,1.0,253628.0,0.26171874999999994,0.0
328,1.0,254404.0,0.24609374999999997,0.0
329,1.0,255184.0,0.24739583333333334,0.0
330,1.0,255964.0,0.24739583333333334,0.0
331,1.0,256752.0,0.24999999999999997,0.0
332,1.0,257516.0,0.2421875,0.0
333,1.0,258276.0,0.24088541666666666,0.0
334,1.0,259024.0,0.23697916666666666,0.0
335,1.0,259768.0,0.23567708333333334,0.0
336,1.0,260508.0,0.234375,0.0
337,1.0,261236.0,0.23046875,0.0
338,1.0,261964.0,0.23046875,0.0
339,1.0,262700.0,0.23307291666666666,0.0
340,1.0,263424.0,0.22916666666666666,0.0
341,1.0,264160.0,0.23307291666666666,0.0
342,1.0,264900.0,0.234375,0.0
343,1.0,265628.0,0.23046875,0.0
344,1.0,266352.0,0.22916666666666666,0.0
345,1.0,267080.0,0.23046875,0.0
346,1.0,267812.0,0.23177083333333334,0.0
347,1.0,268564.0,0.23828125,0.0
348,1.0,269300.0,0.23307291666666666,0.0
349,1.0,270024.0,0.22916666666666666,0.0
350,1.0,270744.0,0.22786458333333334,0.0
351,1.0,271468.0,0.22916666666666666,0.0
352,1.0,272188.0,0.22786458333333334,0.0
353,1.0,272904.0,0.2265625,1.0
354,1.0,273620.0,0.2265625,1.0
355,1.0,274340.0,0.22786458333333334,1.0
356,1.0,275060.0,0.22786458333333334,1.0
357,1.0,275776.0,0.2265625,1.0
358,1.0,276484.0,0.22395833333333334,1.0
359,1.0,277200.0,0.2265625,1.0
360,1.0,277924.0,0.22916666666666666,1.0
361,1.0,278656.0,0.23177083333333334,1.0
362,1.0,279440.0,0.24869791666666666,1.0
363,1.0,280104.0,0.20963541666666666,1.0
364,1.0,280808.0,0.22265625,1.0
365,1.0,281504.0,0.22005208333333334,1.0
366,1.0,282200.0,0.22005208333333334,1.0
367,1.0,282892.0,0.21875,0.0
368,1.0,283596.0,0.22265625,0.0
369,1.0,284324.0,0.23046875,0.0
370,1.0,285068.0,0.23567708333333334,0.0
371,1.0,285816.0,0.23697916666666666,0.0
372,1.0,286560.0,0.23567708333333334,0.0
373,1.0,287304.0,0.23567708333333334,0.0
374,1.0,288052.0,0.23697916666666666,0.0
375,1.0,288796.0,0.23567708333333334,0.0
376,1.0,289520.0,0.22916666666666666,0.0
377,1.0,290284.0,0.2421875,0.0
378,1.0,291040.0,0.23958333333333334,0.0
379,1.0,291772.0,0.23177083333333334,0.0
380,1.0,292576.0,0.2552083333333333,0.0
381,1.0,293368.0,0.2513020833333333,0.0
382,1.0,294176.0,0.25651041666666663,0.0
383,1.0,294964.0,0.24999999999999997,0.0
384,1.0,295760.0,0.25260416666666663,0.0
385,1.0,296568.0,0.25651041666666663,0.0
386,1.0,297360.0,0.2513020833333333,0.0
387,1.0,298124.0,0.2421875,0.0
388,1.0,298884.0,0.24088541666666666,0.0
389,1.0,299636.0,0.23828125,0.0
390,1.0,301156.0,0.48828124999999994,0.0
391,1.0,301908.0,0.23828125,0.0
392,1.0,302664.0,0.23958333333333334,0.0
393,1.0,303440.0,0.24609374999999997,0.0
394,1.0,304220.0,0.24739583333333334,0.0
395,1.0,304988.0,0.24348958333333334,0.0
396,1.0,305752.0,0.2421875,0.0
397,1.0,306532.0,0.24739583333333334,0.0
398,1.0,307292.0,0.24088541666666666,0.0
399,1.0,308052.0,0.24088541666666666,0.0
400,1.0,308820.0,0.24348958333333334,0.0
401,1.0,309612.0,0.2513020833333333,0.0
402,1.0,310388.0,0.24609374999999997,0.0
403,1.0,311180.0,0.2513020833333333,0.0
404,1.0,311968.0,0.24999999999999997,0.0
405,1.0,312732.0,0.2421875,0.0
406,1.0,313500.0,0.24348958333333334,0.0
407,1.0,314292.0,0.2513020833333333,0.0
408,1.0,315104.0,0.25781249999999994,0.0
409,1.0,315892.0,0.24999999999999997,0.0
410,1.0,316680.0,0.24999999999999997,0.0
411,1.0,317484.0,0.2552083333333333,0.0
412,1.0,318276.0,0.2513020833333333,0.0
413,1.0,319028.0,0.23828125,0.0
414,1.0,319776.0,0.23697916666666666,0.0
415,1.0,320536.0,0.24088541666666666,0.0
416,1.0,321308.0,0.24479166666666666,0.0
417,1.0,322064.0,0.23958333333333334,0.0
418,1.0,322840.0,0.24609374999999997,0.0
419,1.0,323620.0,0.24739583333333334,0.0
420,1.0,324392.0,0.24479166666666666,0.0
421,1.0,325180.0,0.24999999999999997,0.0
422,1.0,325980.0,0.25390624999999994,0.0
423,1.0,326780.0,0.25390624999999994,0.0
424,1.0,327540.0,0.24088541666666666,0.0
425,1.0,328304.0,0.2421875,0.0
426,1.0,329068.0,0.2421875,0.0
427,1.0,329832.0,0.2421875,0.0
428,1.0,330584.0,0.23828125,0.0
429,1.0,331352.0,0.24348958333333334,0.0
430,1.0,332140.0,0.24999999999999997,0.0
431,1.0,332916.0,0.24609374999999997,0.0
432,1.0,333668.0,0.23828125,0.0
433,1.0,334432.0,0.2421875,0.0
434,1.0,335204.0,0.24479166666666666,0.0
435,1.0,335984.0,0.24739583333333334,0.0
436,1.0,336776.0,0.2513020833333333,0.0
437,1.0,337540.0,0.2421875,0.0
438,1.0,338300.0,0.24088541666666666,0.0
439,1.0,339068.0,0.24348958333333334,0.0
440,1.0,339852.0,0.24869791666666666,0.0
441,1.0,340604.0,0.23828125,0.0
442,1.0,341372.0,0.24348958333333334,0.0
443,1.0,342160.0,0.24999999999999997,0.0
444,1.0,342936.0,0.24609374999999997,0.0
445,1.0,343720.0,0.24869791666666666,0.0
446,1.0,344524.0,0.2552083333333333,0.0
447,1.0,345332.0,0.25651041666666663,0.0
448,1.0,346096.0,0.2421875,0.0
449,1.0,346868.0,0.24479166666666666,0.0
450,1.0,347644.0,0.24609374999999997,0.0
451,1.0,348444.0,0.25390624999999994,0.0
452,1.0,349260.0,0.2591145833333333,0.0
453,1.0,350056.0,0.25260416666666663,0.0
454,1.0,350836.0,0.24739583333333334,0.0
455,1.0,351620.0,0.24869791666666666,0.0
456,1.0,353212.0,0.51171875,0.0
457,1.0,353988.0,0.24609374999999997,0.0
458,1.0,354776.0,0.24999999999999997,0.0
459,1.0,355540.0,0.2421875,0.0
460,1.0,356296.0,0.23958333333333334,0.0
461,1.0,357064.0,0.24348958333333334,0.0
462,1.0,357840.0,0.24609374999999997,0.0
463,1.0,358624.0,0.24869791666666666,0.0
464,1.0,359412.0,0.24999999999999997,0.0
465,1.0,360204.0,0.2513020833333333,0.0
466,1.0,360964.0,0.24088541666666666,0.0
467,1.0,361700.0,0.23307291666666666,0.0
468,1.0,362460.0,0.24088541666666666,0.0
469,1.0,363256.0,0.25260416666666663,0.0
470,1.0,364080.0,0.26171874999999994,0.0
471,1.0,364916.0,0.26562499999999994,0.0
472,1.0,365712.0,0.25260416666666663,0.0
473,1.0,366500.0,0.24999999999999997,0.0
474,1.0,367308.0,0.25651041666666663,0.0
475,1.0,368128.0,0.26041666666666663,0.0
476,1.0,368904.0,0.24609374999999997,0.0
477,1.0,369668.0,0.2421875,0.0
478,1.0,371200.0,0.49218749999999994,0.0
479,1.0,371960.0,0.24088541666666666,0.0
480,1.0,372744.0,0.24869791666666666,0.0
481,1.0,373564.0,0.26041666666666663,0.0
482,1.0,374400.0,0.26562499999999994,0.0
483,1.0,375236.0,0.26562499999999994,0.0
484,1.0,376032.0,0.25260416666666663,0.0
485,1.0,376824.0,0.2513020833333333,0.0
486,1.0,377644.0,0.26041666666666663,0.0
487,1.0,378448.0,0.2552083333333333,0.0
488,1.0,379260.0,0.25781249999999994,0.0
489,1.0,380080.0,0.26041666666666663,0.0
490,1.0,380904.0,0.26171874999999994,0.0
491,1.0,381700.0,0.25260416666666663,0.0
492,1.0,382524.0,0.26171874999999994,0.0
493,1.0,383364.0,0.2669270833333333,0.0
494,1.0,384212.0,0.26953124999999994,0.0
495,1.0,385040.0,0.2630208333333333,0.0
496,1.0,385880.0,0.2669270833333333,0.0
497,1.0,386684.0,0.2552083333333333,0.0
498,1.0,387500.0,0.2591145833333333,0.0
499,1.0,388316.0,0.2591145833333333,0.0
500,1.0,389112.0,0.25260416666666663,0.0
501,1.0,389888.0,0.24609374999999997,0.0
502,1.0,390672.0,0.24869791666666666,0.0
503,1.0,391428.0,0.23958333333333334,0.0
504,1.0,392164.0,0.23307291666666666,0.0
505,1.0,392896.0,0.23177083333333334,0.0
506,1.0,393652.0,0.23958333333333334,0.0
507,1.0,394388.0,0.23307291666666666,0.0
508,1.0,395120.0,0.23177083333333334,0.0
509,1.0,395840.0,0.22786458333333334,0.0
510,1.0,396564.0,0.22916666666666666,0.0
511,1.0,397296.0,0.23177083333333334,0.0
512,1.0,398036.0,0.234375,0.0
513,1.0,398772.0,0.23307291666666666,0.0
514,1.0,399524.0,0.23828125,0.0
515,1.0,400296.0,0.24479166666666666,0.0
516,1.0,401076.0,0.24739583333333334,0.0
517,1.0,401860.0,0.24869791666666666,0.0
518,1.0,402660.0,0.25390624999999994,0.0
519,1.0,403464.0,0.2552083333333333,0.0
520,1.0,404280.0,0.2591145833333333,0.0
521,1.0,405112.0,0.26432291666666663,0.0
522,1.0,405948.0,0.26562499999999994,0.0
523,1.0,406764.0,0.2591145833333333,0.0
524,1.0,407576.0,0.25781249999999994,0.0
525,1.0,408372.0,0.25260416666666663,0.0
526,1.0,409136.0,0.2421875,0.0
527,1.0,409916.0,0.24739583333333334,0.0
528,1.0,410712.0,0.25260416666666663,0.0
529,1.0,411532.0,0.26041666666666663,0.0
530,1.0,412344.0,0.25781249999999994,0.0
531,1.0,413116.0,0.24479166666666666,0.0
532,1.0,413876.0,0.24088541666666666,0.0
533,1.0,414632.0,0.23958333333333334,0.0
534,1.0,415380.0,0.23697916666666666,0.0
535,1.0,416140.0,0.24088541666666666,0.0
536,1.0,416904.0,0.2421875,0.0
537,1.0,417664.0,0.24088541666666666,0.0
538,1.0,419268.0,0.515625,0.0
539,1.0,420076.0,0.25651041666666663,0.0
540,1.0,420904.0,0.2630208333333333,0.0
541,1.0,421744.0,0.2669270833333333,0.0
542,1.0,422572.0,0.2630208333333333,0.0
543,1.0,423424.0,0.2708333333333333,0.0
544,1.0,424292.0,0.27604166666666663,0.0
545,1.0,425136.0,0.26822916666666663,0.0
546,1.0,425936.0,0.25390624999999994,0.0
547,1.0,426748.0,0.25781249999999994,0.0
548,1.0,427592.0,0.26822916666666663,0.0
549,1.0,429284.0,0.5442708333333334,0.0
550,1.0,430120.0,0.26562499999999994,0.0
551,1.0,430984.0,0.2747395833333333,0.0
552,1.0,431860.0,0.2786458333333333,0.0
553,1.0,432700.0,0.2669270833333333,0.0
554,1.0,433544.0,0.26822916666666663,0.0
555,1.0,434432.0,0.2825520833333333,0.0
556,1.0,435340.0,0.28906249999999994,0.0
557,1.0,436244.0,0.28776041666666663,0.0
558,1.0,437096.0,0.2708333333333333,0.0
559,1.0,437960.0,0.2747395833333333,0.0
560,1.0,438844.0,0.28124999999999994,0.0
561,1.0,439752.0,0.28906249999999994,0.0
562,1.0,440648.0,0.28515624999999994,0.0
563,1.0,441536.0,0.2825520833333333,0.0
564,1.0,442388.0,0.2708333333333333,0.0
565,1.0,443236.0,0.26953124999999994,0.0
566,1.0,444096.0,0.27343749999999994,0.0
567,1.0,444968.0,0.27734374999999994,0.0
568,1.0,445776.0,0.25651041666666663,0.0
569,1.0,446600.0,0.26171874999999994,0.0
570,1.0,447424.0,0.26171874999999994,0.0
571,1.0,448244.0,0.26041666666666663,0.0
572,1.0,449036.0,0.2513020833333333,0.0
573,1.0,449832.0,0.25260416666666663,0.0
574,1.0,450620.0,0.24999999999999997,0.0
575,1.0,451388.0,0.24348958333333334,0.0
576,1.0,452152.0,0.2421875,0.0
577,1.0,452924.0,0.24479166666666666,0.0
578,1.0,453700.0,0.24609374999999997,0.0
579,1.0,454468.0,0.24348958333333334,0.0
580,1.0,455248.0,0.24739583333333334,0.0
581,1.0,456032.0,0.24869791666666666,0.0
582,1.0,456828.0,0.25260416666666663,0.0
583,1.0,457612.0,0.24869791666666666,0.0
584,1.0,458376.0,0.2421875,0.0
585,1.0,459140.0,0.2421875,0.0
586,1.0,459908.0,0.24348958333333334,0.0
587,1.0,460660.0,0.23828125,0.0
588,1.0,461408.0,0.23697916666666666,0.0
589,1.0,462168.0,0.24088541666666666,0.0
590,1.0,462952.0,0.24869791666666666,0.0
591,1.0,463740.0,0.24999999999999997,0.0
592,1.0,464536.0,0.25260416666666663,0.0
